date,commodity,modal_price
2017-05-23,Rice,2225.73
2017-05-24,Rice,2267.74
2017-05-25,Rice,2377.54
2017-05-26,Rice,2238.94
2017-05-27,Rice,2283.56
2017-05-28,Rice,2269.29
2017-05-29,Rice,2341.71
2017-05-30,Rice,2422.16
2017-05-31,Rice,2238.83
2017-06-01,Rice,2091.46
2017-06-02,Rice,2183.61
2017-06-03,Rice,2162.01
2017-06-04,Rice,2232.04
2017-06-05,Rice,2156.41
2017-06-06,Rice,2099.95
2017-06-07,Rice,2157.08
2017-06-08,Rice,2188.3
2017-06-09,Rice,2171.15
2017-06-10,Rice,2152.49
2017-06-11,Rice,2186.19
2017-06-12,Rice,2192.49
2017-06-13,Rice,2205.4
2017-06-14,Rice,2161.53
2017-06-15,Rice,2112.71
2017-06-16,Rice,2131.68
2017-06-17,Rice,2195.4
2017-06-18,Rice,2074.13
2017-06-19,Rice,2145.41
2017-06-20,Rice,2099.82
2017-06-21,Rice,2125.29
2017-06-22,Rice,2200.41
2017-06-23,Rice,2135.3
2017-06-24,Rice,2126.76
2017-06-25,Rice,2042.52
2017-06-26,Rice,2169.02
2017-06-27,Rice,2163.11
2017-06-28,Rice,2254.32
2017-06-29,Rice,2106.19
2017-06-30,Rice,2137.94
2017-07-01,Rice,1989.89
2017-07-02,Rice,2069.72
2017-07-03,Rice,1969.49
2017-07-04,Rice,1992.08
2017-07-05,Rice,2011.95
2017-07-06,Rice,1986.81
2017-07-07,Rice,1948.97
2017-07-08,Rice,1987.54
2017-07-09,Rice,2040.45
2017-07-10,Rice,1914.57
2017-07-11,Rice,1984.28
2017-07-12,Rice,1934.43
2017-07-13,Rice,2048.28
2017-07-14,Rice,1885.32
2017-07-15,Rice,1943.31
2017-07-16,Rice,1999.62
2017-07-17,Rice,2071.05
2017-07-18,Rice,1973.32
2017-07-19,Rice,1944.09
2017-07-20,Rice,2090.4
2017-07-21,Rice,1890.79
2017-07-22,Rice,1845.88
2017-07-23,Rice,2004.35
2017-07-24,Rice,1947.96
2017-07-25,Rice,1916.95
2017-07-26,Rice,2020.86
2017-07-27,Rice,1993.12
2017-07-28,Rice,1944.79
2017-07-29,Rice,1901.95
2017-07-30,Rice,2031.25
2017-07-31,Rice,2018.05
2017-08-01,Rice,1863.42
2017-08-02,Rice,1980.31
2017-08-03,Rice,1805.44
2017-08-04,Rice,1778.25
2017-08-05,Rice,1828.4
2017-08-06,Rice,1867.32
2017-08-07,Rice,1884.79
2017-08-08,Rice,1855.86
2017-08-09,Rice,1891.59
2017-08-10,Rice,1795.51
2017-08-11,Rice,1957.37
2017-08-12,Rice,1865.95
2017-08-13,Rice,1938.05
2017-08-14,Rice,1891.71
2017-08-15,Rice,1898.69
2017-08-16,Rice,1905.61
2017-08-17,Rice,1898.42
2017-08-18,Rice,1910.26
2017-08-19,Rice,1951.59
2017-08-20,Rice,1883.76
2017-08-21,Rice,1914.65
2017-08-22,Rice,1866.86
2017-08-23,Rice,1958.79
2017-08-24,Rice,1831.94
2017-08-25,Rice,1980.71
2017-08-26,Rice,1870.39
2017-08-27,Rice,1787.09
2017-08-28,Rice,1880.76
2017-08-29,Rice,1832.34
2017-08-30,Rice,1923.78
2017-08-31,Rice,1834.32
2017-09-01,Rice,1806.65
2017-09-02,Rice,1720.19
2017-09-03,Rice,1806.56
2017-09-04,Rice,1688.4
2017-09-05,Rice,1738.94
2017-09-06,Rice,1879.73
2017-09-07,Rice,1881.39
2017-09-08,Rice,1859.91
2017-09-09,Rice,1776.5
2017-09-10,Rice,1831.79
2017-09-11,Rice,1834.58
2017-09-12,Rice,1765.43
2017-09-13,Rice,1925.27
2017-09-14,Rice,1887.85
2017-09-15,Rice,1822.08
2017-09-16,Rice,1837.09
2017-09-17,Rice,1848.12
2017-09-18,Rice,1713.25
2017-09-19,Rice,1821.06
2017-09-20,Rice,1795.11
2017-09-21,Rice,1776.07
2017-09-22,Rice,1819.44
2017-09-23,Rice,1944.3
2017-09-24,Rice,1875.03
2017-09-25,Rice,1802.44
2017-09-26,Rice,1871.2
2017-09-27,Rice,1920.95
2017-09-28,Rice,1892.6
2017-09-29,Rice,1840.84
2017-09-30,Rice,1798.58
2017-10-01,Rice,1919.62
2017-10-02,Rice,1901.47
2017-10-03,Rice,1931.71
2017-10-04,Rice,1916.25
2017-10-05,Rice,1941.25
2017-10-06,Rice,1846.3
2017-10-07,Rice,1957.59
2017-10-08,Rice,1890.54
2017-10-09,Rice,2003.34
2017-10-10,Rice,1837.61
2017-10-11,Rice,1983.25
2017-10-12,Rice,1891.11
2017-10-13,Rice,1840.29
2017-10-14,Rice,1850.47
2017-10-15,Rice,1860.42
2017-10-16,Rice,1905.23
2017-10-17,Rice,1911.29
2017-10-18,Rice,1845.63
2017-10-19,Rice,1878.73
2017-10-20,Rice,2008.87
2017-10-21,Rice,1984.12
2017-10-22,Rice,1906.78
2017-10-23,Rice,1883.02
2017-10-24,Rice,1888.08
2017-10-25,Rice,1917.83
2017-10-26,Rice,1819.78
2017-10-27,Rice,1865.85
2017-10-28,Rice,1781.31
2017-10-29,Rice,1905.52
2017-10-30,Rice,1920.53
2017-10-31,Rice,1852.85
2017-11-01,Rice,2086.22
2017-11-02,Rice,1918.37
2017-11-03,Rice,1904.19
2017-11-04,Rice,2005.66
2017-11-05,Rice,2055.15
2017-11-06,Rice,2093.5
2017-11-07,Rice,1965.07
2017-11-08,Rice,2057.46
2017-11-09,Rice,1990.57
2017-11-10,Rice,1982.66
2017-11-11,Rice,2046.17
2017-11-12,Rice,2032.43
2017-11-13,Rice,1898.84
2017-11-14,Rice,2082.15
2017-11-15,Rice,2076.5
2017-11-16,Rice,1956.3
2017-11-17,Rice,2017.72
2017-11-18,Rice,2023.75
2017-11-19,Rice,2009.89
2017-11-20,Rice,1961.37
2017-11-21,Rice,1954.22
2017-11-22,Rice,1993.12
2017-11-23,Rice,2065.16
2017-11-24,Rice,2027.55
2017-11-25,Rice,1972.83
2017-11-26,Rice,2041.51
2017-11-27,Rice,1824.43
2017-11-28,Rice,2064.41
2017-11-29,Rice,1891.23
2017-11-30,Rice,1974.01
2017-12-01,Rice,2078.71
2017-12-02,Rice,2068.35
2017-12-03,Rice,2215.81
2017-12-04,Rice,2118.24
2017-12-05,Rice,2167.23
2017-12-06,Rice,2143.76
2017-12-07,Rice,2175.33
2017-12-08,Rice,2151.46
2017-12-09,Rice,2070.01
2017-12-10,Rice,2206.9
2017-12-11,Rice,2117.63
2017-12-12,Rice,2054.0
2017-12-13,Rice,2121.85
2017-12-14,Rice,2237.72
2017-12-15,Rice,2198.82
2017-12-16,Rice,2127.03
2017-12-17,Rice,2127.13
2017-12-18,Rice,2128.92
2017-12-19,Rice,2272.96
2017-12-20,Rice,2171.41
2017-12-21,Rice,2174.43
2017-12-22,Rice,2210.58
2017-12-23,Rice,2163.23
2017-12-24,Rice,2133.5
2017-12-25,Rice,2137.4
2017-12-26,Rice,2145.02
2017-12-27,Rice,2147.22
2017-12-28,Rice,2193.25
2017-12-29,Rice,2152.84
2017-12-30,Rice,2193.82
2017-12-31,Rice,2145.16
2018-01-01,Rice,2304.86
2018-01-02,Rice,2180.38
2018-01-03,Rice,2355.39
2018-01-04,Rice,2321.34
2018-01-05,Rice,2360.57
2018-01-06,Rice,2127.05
2018-01-07,Rice,2426.26
2018-01-08,Rice,2292.72
2018-01-09,Rice,2367.72
2018-01-10,Rice,2238.98
2018-01-11,Rice,2338.27
2018-01-12,Rice,2238.44
2018-01-13,Rice,2264.35
2018-01-14,Rice,2416.76
2018-01-15,Rice,2290.61
2018-01-16,Rice,2315.24
2018-01-17,Rice,2354.53
2018-01-18,Rice,2332.21
2018-01-19,Rice,2311.63
2018-01-20,Rice,2324.64
2018-01-21,Rice,2447.08
2018-01-22,Rice,2299.56
2018-01-23,Rice,2315.22
2018-01-24,Rice,2366.33
2018-01-25,Rice,2369.76
2018-01-26,Rice,2374.78
2018-01-27,Rice,2342.02
2018-01-28,Rice,2235.26
2018-01-29,Rice,2401.98
2018-01-30,Rice,2235.33
2018-01-31,Rice,2322.4
2018-02-01,Rice,2368.93
2018-02-02,Rice,2410.48
2018-02-03,Rice,2434.19
2018-02-04,Rice,2433.88
2018-02-05,Rice,2440.05
2018-02-06,Rice,2511.7
2018-02-07,Rice,2442.23
2018-02-08,Rice,2400.5
2018-02-09,Rice,2473.13
2018-02-10,Rice,2486.79
2018-02-11,Rice,2341.9
2018-02-12,Rice,2451.54
2018-02-13,Rice,2457.91
2018-02-14,Rice,2398.12
2018-02-15,Rice,2498.65
2018-02-16,Rice,2407.24
2018-02-17,Rice,2423.92
2018-02-18,Rice,2406.14
2018-02-19,Rice,2417.59
2018-02-20,Rice,2351.02
2018-02-21,Rice,2330.53
2018-02-22,Rice,2512.74
2018-02-23,Rice,2366.39
2018-02-24,Rice,2357.86
2018-02-25,Rice,2288.28
2018-02-26,Rice,2379.28
2018-02-27,Rice,2338.37
2018-02-28,Rice,2516.41
2018-03-01,Rice,2518.81
2018-03-02,Rice,2417.07
2018-03-03,Rice,2593.64
2018-03-04,Rice,2517.54
2018-03-05,Rice,2439.28
2018-03-06,Rice,2308.94
2018-03-07,Rice,2596.5
2018-03-08,Rice,2375.8
2018-03-09,Rice,2360.59
2018-03-10,Rice,2520.81
2018-03-11,Rice,2605.97
2018-03-12,Rice,2542.78
2018-03-13,Rice,2493.7
2018-03-14,Rice,2495.69
2018-03-15,Rice,2511.34
2018-03-16,Rice,2505.81
2018-03-17,Rice,2477.28
2018-03-18,Rice,2466.8
2018-03-19,Rice,2456.93
2018-03-20,Rice,2415.58
2018-03-21,Rice,2444.12
2018-03-22,Rice,2359.52
2018-03-23,Rice,2455.33
2018-03-24,Rice,2402.05
2018-03-25,Rice,2395.29
2018-03-26,Rice,2472.44
2018-03-27,Rice,2545.3
2018-03-28,Rice,2517.02
2018-03-29,Rice,2367.82
2018-03-30,Rice,2402.81
2018-03-31,Rice,2518.78
2018-04-01,Rice,2363.32
2018-04-02,Rice,2408.93
2018-04-03,Rice,2455.55
2018-04-04,Rice,2364.58
2018-04-05,Rice,2429.14
2018-04-06,Rice,2342.92
2018-04-07,Rice,2387.01
2018-04-08,Rice,2442.42
2018-04-09,Rice,2327.79
2018-04-10,Rice,2449.93
2018-04-11,Rice,2422.46
2018-04-12,Rice,2456.93
2018-04-13,Rice,2437.35
2018-04-14,Rice,2505.9
2018-04-15,Rice,2431.7
2018-04-16,Rice,2398.56
2018-04-17,Rice,2431.8
2018-04-18,Rice,2457.2
2018-04-19,Rice,2427.67
2018-04-20,Rice,2427.31
2018-04-21,Rice,2382.89
2018-04-22,Rice,2385.38
2018-04-23,Rice,2341.13
2018-04-24,Rice,2530.4
2018-04-25,Rice,2350.93
2018-04-26,Rice,2384.12
2018-04-27,Rice,2382.73
2018-04-28,Rice,2479.67
2018-04-29,Rice,2408.41
2018-04-30,Rice,2501.11
2018-05-01,Rice,2276.17
2018-05-02,Rice,2333.45
2018-05-03,Rice,2266.73
2018-05-04,Rice,2445.7
2018-05-05,Rice,2245.87
2018-05-06,Rice,2335.85
2018-05-07,Rice,2355.42
2018-05-08,Rice,2342.36
2018-05-09,Rice,2306.55
2018-05-10,Rice,2310.02
2018-05-11,Rice,2320.57
2018-05-12,Rice,2309.26
2018-05-13,Rice,2376.05
2018-05-14,Rice,2450.99
2018-05-15,Rice,2285.04
2018-05-16,Rice,2236.44
2018-05-17,Rice,2313.47
2018-05-18,Rice,2473.69
2018-05-19,Rice,2270.82
2018-05-20,Rice,2417.53
2018-05-21,Rice,2419.98
2018-05-22,Rice,2286.24
2018-05-23,Rice,2353.73
2018-05-24,Rice,2417.43
2018-05-25,Rice,2297.12
2018-05-26,Rice,2307.79
2018-05-27,Rice,2285.24
2018-05-28,Rice,2259.39
2018-05-29,Rice,2281.45
2018-05-30,Rice,2247.11
2018-05-31,Rice,2322.73
2018-06-01,Rice,2124.62
2018-06-02,Rice,2184.99
2018-06-03,Rice,2077.74
2018-06-04,Rice,2191.09
2018-06-05,Rice,2221.38
2018-06-06,Rice,2051.88
2018-06-07,Rice,2194.09
2018-06-08,Rice,2245.44
2018-06-09,Rice,2099.34
2018-06-10,Rice,2272.41
2018-06-11,Rice,2197.33
2018-06-12,Rice,2130.03
2018-06-13,Rice,2169.12
2018-06-14,Rice,2206.1
2018-06-15,Rice,2177.3
2018-06-16,Rice,2205.2
2018-06-17,Rice,2117.77
2018-06-18,Rice,2183.31
2018-06-19,Rice,2088.46
2018-06-20,Rice,2166.75
2018-06-21,Rice,2119.33
2018-06-22,Rice,2129.57
2018-06-23,Rice,2248.0
2018-06-24,Rice,2239.45
2018-06-25,Rice,2210.66
2018-06-26,Rice,2108.71
2018-06-27,Rice,2155.4
2018-06-28,Rice,2247.31
2018-06-29,Rice,2183.16
2018-06-30,Rice,2313.95
2018-07-01,Rice,2048.53
2018-07-02,Rice,2036.59
2018-07-03,Rice,2006.66
2018-07-04,Rice,2033.35
2018-07-05,Rice,2016.33
2018-07-06,Rice,2068.1
2018-07-07,Rice,2083.16
2018-07-08,Rice,1978.73
2018-07-09,Rice,1946.15
2018-07-10,Rice,1915.99
2018-07-11,Rice,2056.78
2018-07-12,Rice,1960.24
2018-07-13,Rice,1897.4
2018-07-14,Rice,2050.03
2018-07-15,Rice,2176.43
2018-07-16,Rice,2026.62
2018-07-17,Rice,2077.43
2018-07-18,Rice,2032.17
2018-07-19,Rice,2021.46
2018-07-20,Rice,2082.68
2018-07-21,Rice,2010.25
2018-07-22,Rice,2043.85
2018-07-23,Rice,2047.25
2018-07-24,Rice,1988.0
2018-07-25,Rice,2087.74
2018-07-26,Rice,2017.86
2018-07-27,Rice,1983.15
2018-07-28,Rice,2060.82
2018-07-29,Rice,1974.86
2018-07-30,Rice,2030.59
2018-07-31,Rice,2028.49
2018-08-01,Rice,1984.52
2018-08-02,Rice,1947.99
2018-08-03,Rice,1918.14
2018-08-04,Rice,1968.85
2018-08-05,Rice,2003.33
2018-08-06,Rice,1953.52
2018-08-07,Rice,1920.81
2018-08-08,Rice,1841.62
2018-08-09,Rice,1856.56
2018-08-10,Rice,1902.29
2018-08-11,Rice,1884.17
2018-08-12,Rice,1909.66
2018-08-13,Rice,1924.41
2018-08-14,Rice,1952.93
2018-08-15,Rice,1917.06
2018-08-16,Rice,1950.62
2018-08-17,Rice,1925.43
2018-08-18,Rice,1803.17
2018-08-19,Rice,1865.48
2018-08-20,Rice,1913.33
2018-08-21,Rice,1849.53
2018-08-22,Rice,1958.24
2018-08-23,Rice,2014.23
2018-08-24,Rice,1995.65
2018-08-25,Rice,1909.85
2018-08-26,Rice,2012.24
2018-08-27,Rice,1931.85
2018-08-28,Rice,1902.84
2018-08-29,Rice,1886.4
2018-08-30,Rice,1905.19
2018-08-31,Rice,1900.19
2018-09-01,Rice,1893.65
2018-09-02,Rice,1893.2
2018-09-03,Rice,1883.88
2018-09-04,Rice,1910.05
2018-09-05,Rice,1955.41
2018-09-06,Rice,1941.08
2018-09-07,Rice,1795.15
2018-09-08,Rice,1731.15
2018-09-09,Rice,1940.58
2018-09-10,Rice,1802.64
2018-09-11,Rice,1871.31
2018-09-12,Rice,1814.72
2018-09-13,Rice,1776.95
2018-09-14,Rice,1917.69
2018-09-15,Rice,1930.89
2018-09-16,Rice,1850.89
2018-09-17,Rice,1730.15
2018-09-18,Rice,1852.98
2018-09-19,Rice,1909.4
2018-09-20,Rice,1797.29
2018-09-21,Rice,1897.17
2018-09-22,Rice,1885.38
2018-09-23,Rice,1921.2
2018-09-24,Rice,1893.75
2018-09-25,Rice,1828.33
2018-09-26,Rice,1958.64
2018-09-27,Rice,1877.47
2018-09-28,Rice,1885.49
2018-09-29,Rice,1831.26
2018-09-30,Rice,1860.8
2018-10-01,Rice,1874.64
2018-10-02,Rice,1917.49
2018-10-03,Rice,2030.7
2018-10-04,Rice,1845.82
2018-10-05,Rice,1831.46
2018-10-06,Rice,2016.68
2018-10-07,Rice,1915.99
2018-10-08,Rice,1888.54
2018-10-09,Rice,1991.22
2018-10-10,Rice,1892.62
2018-10-11,Rice,2038.66
2018-10-12,Rice,1969.91
2018-10-13,Rice,1900.1
2018-10-14,Rice,2058.95
2018-10-15,Rice,1893.3
2018-10-16,Rice,1974.31
2018-10-17,Rice,1947.88
2018-10-18,Rice,2008.16
2018-10-19,Rice,2023.88
2018-10-20,Rice,1932.25
2018-10-21,Rice,1885.26
2018-10-22,Rice,1958.2
2018-10-23,Rice,1890.08
2018-10-24,Rice,2051.68
2018-10-25,Rice,1939.21
2018-10-26,Rice,1909.23
2018-10-27,Rice,1942.37
2018-10-28,Rice,1850.6
2018-10-29,Rice,1873.27
2018-10-30,Rice,2003.72
2018-10-31,Rice,1892.42
2018-11-01,Rice,1978.97
2018-11-02,Rice,2074.12
2018-11-03,Rice,2113.2
2018-11-04,Rice,2085.33
2018-11-05,Rice,2102.09
2018-11-06,Rice,1997.06
2018-11-07,Rice,1957.29
2018-11-08,Rice,2132.82
2018-11-09,Rice,2023.52
2018-11-10,Rice,2027.96
2018-11-11,Rice,2122.84
2018-11-12,Rice,2076.66
2018-11-13,Rice,2070.78
2018-11-14,Rice,2173.46
2018-11-15,Rice,2005.09
2018-11-16,Rice,2099.51
2018-11-17,Rice,2047.39
2018-11-18,Rice,2060.23
2018-11-19,Rice,2135.95
2018-11-20,Rice,2074.85
2018-11-21,Rice,2076.82
2018-11-22,Rice,2109.01
2018-11-23,Rice,2022.9
2018-11-24,Rice,1994.58
2018-11-25,Rice,1982.38
2018-11-26,Rice,1927.22
2018-11-27,Rice,2168.71
2018-11-28,Rice,1979.29
2018-11-29,Rice,2032.34
2018-11-30,Rice,2029.14
2018-12-01,Rice,2214.33
2018-12-02,Rice,2244.97
2018-12-03,Rice,2247.79
2018-12-04,Rice,2161.32
2018-12-05,Rice,2186.41
2018-12-06,Rice,2213.53
2018-12-07,Rice,2181.79
2018-12-08,Rice,2293.29
2018-12-09,Rice,2226.44
2018-12-10,Rice,2241.22
2018-12-11,Rice,2237.03
2018-12-12,Rice,2267.81
2018-12-13,Rice,2208.4
2018-12-14,Rice,2119.86
2018-12-15,Rice,2221.79
2018-12-16,Rice,2158.86
2018-12-17,Rice,2166.37
2018-12-18,Rice,2233.4
2018-12-19,Rice,2272.65
2018-12-20,Rice,2199.77
2018-12-21,Rice,2217.16
2018-12-22,Rice,2300.9
2018-12-23,Rice,2213.35
2018-12-24,Rice,2355.14
2018-12-25,Rice,2233.11
2018-12-26,Rice,2093.67
2018-12-27,Rice,2244.65
2018-12-28,Rice,2222.46
2018-12-29,Rice,2277.11
2018-12-30,Rice,2240.25
2018-12-31,Rice,2191.69
2019-01-01,Rice,2276.68
2019-01-02,Rice,2337.73
2019-01-03,Rice,2299.38
2019-01-04,Rice,2315.72
2019-01-05,Rice,2386.0
2019-01-06,Rice,2451.02
2019-01-07,Rice,2374.64
2019-01-08,Rice,2279.34
2019-01-09,Rice,2377.91
2019-01-10,Rice,2423.17
2019-01-11,Rice,2314.92
2019-01-12,Rice,2343.6
2019-01-13,Rice,2352.66
2019-01-14,Rice,2304.82
2019-01-15,Rice,2390.95
2019-01-16,Rice,2344.93
2019-01-17,Rice,2377.5
2019-01-18,Rice,2299.22
2019-01-19,Rice,2326.36
2019-01-20,Rice,2396.08
2019-01-21,Rice,2330.51
2019-01-22,Rice,2456.63
2019-01-23,Rice,2329.17
2019-01-24,Rice,2366.77
2019-01-25,Rice,2409.38
2019-01-26,Rice,2268.46
2019-01-27,Rice,2248.05
2019-01-28,Rice,2262.3
2019-01-29,Rice,2429.73
2019-01-30,Rice,2321.0
2019-01-31,Rice,2507.74
2019-02-01,Rice,2430.34
2019-02-02,Rice,2475.4
2019-02-03,Rice,2556.99
2019-02-04,Rice,2584.97
2019-02-05,Rice,2588.43
2019-02-06,Rice,2537.38
2019-02-07,Rice,2526.46
2019-02-08,Rice,2500.7
2019-02-09,Rice,2511.99
2019-02-10,Rice,2432.35
2019-02-11,Rice,2416.47
2019-02-12,Rice,2465.5
2019-02-13,Rice,2455.62
2019-02-14,Rice,2438.78
2019-02-15,Rice,2507.89
2019-02-16,Rice,2523.56
2019-02-17,Rice,2471.69
2019-02-18,Rice,2555.17
2019-02-19,Rice,2398.16
2019-02-20,Rice,2455.17
2019-02-21,Rice,2423.92
2019-02-22,Rice,2355.08
2019-02-23,Rice,2462.24
2019-02-24,Rice,2460.04
2019-02-25,Rice,2558.29
2019-02-26,Rice,2505.46
2019-02-27,Rice,2406.3
2019-02-28,Rice,2579.14
2019-03-01,Rice,2581.48
2019-03-02,Rice,2543.28
2019-03-03,Rice,2494.9
2019-03-04,Rice,2451.06
2019-03-05,Rice,2486.43
2019-03-06,Rice,2574.23
2019-03-07,Rice,2622.12
2019-03-08,Rice,2601.77
2019-03-09,Rice,2479.98
2019-03-10,Rice,2442.28
2019-03-11,Rice,2518.04
2019-03-12,Rice,2403.62
2019-03-13,Rice,2529.25
2019-03-14,Rice,2501.14
2019-03-15,Rice,2482.17
2019-03-16,Rice,2414.59
2019-03-17,Rice,2541.23
2019-03-18,Rice,2478.59
2019-03-19,Rice,2440.49
2019-03-20,Rice,2338.49
2019-03-21,Rice,2509.31
2019-03-22,Rice,2617.43
2019-03-23,Rice,2610.91
2019-03-24,Rice,2483.94
2019-03-25,Rice,2475.37
2019-03-26,Rice,2539.77
2019-03-27,Rice,2451.88
2019-03-28,Rice,2530.03
2019-03-29,Rice,2558.02
2019-03-30,Rice,2585.81
2019-03-31,Rice,2506.32
2019-04-01,Rice,2460.05
2019-04-02,Rice,2419.73
2019-04-03,Rice,2422.93
2019-04-04,Rice,2459.1
2019-04-05,Rice,2494.86
2019-04-06,Rice,2527.77
2019-04-07,Rice,2424.9
2019-04-08,Rice,2562.79
2019-04-09,Rice,2457.1
2019-04-10,Rice,2472.22
2019-04-11,Rice,2428.81
2019-04-12,Rice,2328.33
2019-04-13,Rice,2526.96
2019-04-14,Rice,2518.26
2019-04-15,Rice,2457.31
2019-04-16,Rice,2478.35
2019-04-17,Rice,2505.42
2019-04-18,Rice,2380.85
2019-04-19,Rice,2443.0
2019-04-20,Rice,2522.53
2019-04-21,Rice,2399.76
2019-04-22,Rice,2492.76
2019-04-23,Rice,2393.89
2019-04-24,Rice,2503.41
2019-04-25,Rice,2473.42
2019-04-26,Rice,2378.79
2019-04-27,Rice,2545.72
2019-04-28,Rice,2431.9
2019-04-29,Rice,2427.49
2019-04-30,Rice,2488.28
2019-05-01,Rice,2435.49
2019-05-02,Rice,2305.76
2019-05-03,Rice,2370.55
2019-05-04,Rice,2392.72
2019-05-05,Rice,2408.71
2019-05-06,Rice,2377.85
2019-05-07,Rice,2345.38
2019-05-08,Rice,2317.88
2019-05-09,Rice,2372.84
2019-05-10,Rice,2303.48
2019-05-11,Rice,2192.66
2019-05-12,Rice,2394.28
2019-05-13,Rice,2422.46
2019-05-14,Rice,2226.58
2019-05-15,Rice,2307.91
2019-05-16,Rice,2405.78
2019-05-17,Rice,2492.22
2019-05-18,Rice,2370.15
2019-05-19,Rice,2325.36
2019-05-20,Rice,2358.2
2019-05-21,Rice,2451.81
2019-05-22,Rice,2330.69
2019-05-23,Rice,2321.64
2019-05-24,Rice,2340.76
2019-05-25,Rice,2312.66
2019-05-26,Rice,2377.36
2019-05-27,Rice,2467.62
2019-05-28,Rice,2389.66
2019-05-29,Rice,2355.27
2019-05-30,Rice,2353.04
2019-05-31,Rice,2276.89
2019-06-01,Rice,2273.81
2019-06-02,Rice,2216.29
2019-06-03,Rice,2210.27
2019-06-04,Rice,2412.82
2019-06-05,Rice,2239.3
2019-06-06,Rice,2176.4
2019-06-07,Rice,2196.06
2019-06-08,Rice,2290.69
2019-06-09,Rice,2228.71
2019-06-10,Rice,2135.76
2019-06-11,Rice,2277.35
2019-06-12,Rice,2182.24
2019-06-13,Rice,2334.86
2019-06-14,Rice,2287.41
2019-06-15,Rice,2195.9
2019-06-16,Rice,2299.74
2019-06-17,Rice,2227.09
2019-06-18,Rice,2274.32
2019-06-19,Rice,2252.37
2019-06-20,Rice,2172.64
2019-06-21,Rice,2184.95
2019-06-22,Rice,2285.5
2019-06-23,Rice,2203.75
2019-06-24,Rice,2199.75
2019-06-25,Rice,2166.8
2019-06-26,Rice,2249.66
2019-06-27,Rice,2348.14
2019-06-28,Rice,2160.47
2019-06-29,Rice,2226.11
2019-06-30,Rice,2309.53
2019-07-01,Rice,2070.15
2019-07-02,Rice,2102.21
2019-07-03,Rice,2011.46
2019-07-04,Rice,2101.04
2019-07-05,Rice,2064.25
2019-07-06,Rice,2134.76
2019-07-07,Rice,2147.0
2019-07-08,Rice,2231.26
2019-07-09,Rice,2110.81
2019-07-10,Rice,2095.71
2019-07-11,Rice,2087.96
2019-07-12,Rice,2055.25
2019-07-13,Rice,2096.88
2019-07-14,Rice,2058.99
2019-07-15,Rice,2086.96
2019-07-16,Rice,2156.04
2019-07-17,Rice,2016.73
2019-07-18,Rice,2145.65
2019-07-19,Rice,2156.42
2019-07-20,Rice,2070.45
2019-07-21,Rice,1950.36
2019-07-22,Rice,2041.34
2019-07-23,Rice,2155.76
2019-07-24,Rice,2076.71
2019-07-25,Rice,2018.26
2019-07-26,Rice,2048.07
2019-07-27,Rice,2128.93
2019-07-28,Rice,2111.43
2019-07-29,Rice,2064.43
2019-07-30,Rice,2056.89
2019-07-31,Rice,2055.54
2019-08-01,Rice,1914.03
2019-08-02,Rice,2066.43
2019-08-03,Rice,1950.31
2019-08-04,Rice,2042.81
2019-08-05,Rice,2061.2
2019-08-06,Rice,2029.95
2019-08-07,Rice,1944.3
2019-08-08,Rice,1994.55
2019-08-09,Rice,1969.01
2019-08-10,Rice,1916.38
2019-08-11,Rice,1990.2
2019-08-12,Rice,1900.13
2019-08-13,Rice,2042.28
2019-08-14,Rice,1943.27
2019-08-15,Rice,1983.36
2019-08-16,Rice,1988.42
2019-08-17,Rice,1956.03
2019-08-18,Rice,2006.9
2019-08-19,Rice,1943.34
2019-08-20,Rice,2024.25
2019-08-21,Rice,1891.35
2019-08-22,Rice,1979.83
2019-08-23,Rice,2088.72
2019-08-24,Rice,1912.5
2019-08-25,Rice,1931.99
2019-08-26,Rice,2003.63
2019-08-27,Rice,1983.71
2019-08-28,Rice,1994.11
2019-08-29,Rice,2002.56
2019-08-30,Rice,2011.43
2019-08-31,Rice,2040.06
2019-09-01,Rice,1958.01
2019-09-02,Rice,1919.09
2019-09-03,Rice,1974.05
2019-09-04,Rice,2047.83
2019-09-05,Rice,1926.01
2019-09-06,Rice,1875.64
2019-09-07,Rice,2000.67
2019-09-08,Rice,1927.16
2019-09-09,Rice,1804.16
2019-09-10,Rice,1985.5
2019-09-11,Rice,1902.67
2019-09-12,Rice,1929.5
2019-09-13,Rice,1954.99
2019-09-14,Rice,1946.64
2019-09-15,Rice,1977.91
2019-09-16,Rice,1909.35
2019-09-17,Rice,1966.4
2019-09-18,Rice,1920.18
2019-09-19,Rice,1980.22
2019-09-20,Rice,1972.95
2019-09-21,Rice,1880.04
2019-09-22,Rice,2001.46
2019-09-23,Rice,1904.28
2019-09-24,Rice,1985.06
2019-09-25,Rice,1958.75
2019-09-26,Rice,2047.14
2019-09-27,Rice,1923.58
2019-09-28,Rice,1916.16
2019-09-29,Rice,1936.1
2019-09-30,Rice,1919.21
2019-10-01,Rice,2025.72
2019-10-02,Rice,1880.88
2019-10-03,Rice,1914.78
2019-10-04,Rice,1914.07
2019-10-05,Rice,2035.29
2019-10-06,Rice,2081.05
2019-10-07,Rice,1972.28
2019-10-08,Rice,1968.56
2019-10-09,Rice,1983.03
2019-10-10,Rice,2048.67
2019-10-11,Rice,1923.46
2019-10-12,Rice,1993.54
2019-10-13,Rice,2037.88
